-0.0595288,-0.211876,-0.0592867,-0.0377415,0.163798,0.0229905,-0.372384,-0.0560142,0.101035,0.12691,0.571657,-0.263091,-0.83469,0.719764,0.303148,0.817338,-0.110863,0.409648,0.220216,-0.595429,-0.0342426,-0.86271,-0.068429,0.0698841,-0.0108931,-0.557034,0.0556173,-0.0352295,0.153895,0.588696,-0.336475,0.263772,0.422524,0.548342,0.111844,-0.787719,0.165417,0.104823,-0.158837,-0.708326
0.425407,-0.0704326,-0.331328,0.310821,0.201322,-0.244997,-0.605348,-0.343671,0.291595,0.363422,0.678823,-0.385675,-0.196096,0.350514,0.141957,0.714006,-0.371218,0.0500002,0.144985,-0.487805,-0.768884,-0.500673,0.228756,0.191258,0.108194,-0.535069,-0.0614574,-0.0862833,0.0590076,1.00306,-0.202076,0.869265,-0.0701943,0.137956,0.195805,-0.524518,-0.16773,0.153667,-0.0191023,-0.477609
0.504621,0.0449214,-0.491116,0.479863,-0.165619,0.17503,-0.113406,-0.265083,0.256856,0.285797,0.118628,-0.724359,-0.533724,0.434244,-0.218893,0.188295,-0.731852,-0.0336229,0.244662,0.0808629,-0.593526,-0.235705,0.0175458,0.121112,0.104908,-0.397886,0.0999116,0.453449,-0.18349,0.383901,-0.549647,0.448763,0.0922583,0.111444,-0.0948739,-0.217521,-0.0648523,0.510177,0.0800858,-0.252246
0.81854,-0.186121,-0.185238,0.668269,0.126481,0.275963,-0.0861182,-0.249058,0.357541,0.255216,0.185713,-0.918106,-0.669234,0.60816,-0.382358,-0.0937539,-0.797507,0.0225306,0.306176,-0.0120516,-0.492764,-0.59677,-0.261159,0.277041,-0.0617272,-0.618735,-0.00403405,0.316771,0.108434,-0.142518,-0.551408,0.802782,0.249164,-0.341043,0.184931,0.237012,0.442946,0.373682,0.107762,-0.065212
1.10063,0.0975093,0.0461988,0.212208,-0.24205,0.359367,0.155928,-0.404801,0.415299,0.45411,0.0443331,-0.747717,-0.548481,0.0633359,-0.658351,-0.117881,0.162623,0.0503718,0.357575,0.223804,-0.974734,-0.498435,-0.409822,0.0114627,-0.645608,-0.154741,0.374235,0.600403,-0.247944,0.174991,-0.597417,0.784432,0.457908,-0.669976,-0.115921,0.965835,0.326415,0.497564,0.393936,0.00746064
0.0185965,0.242499,-0.0285704,-0.231442,-0.164769,0.0664983,-0.183794,0.154354,-0.0820647,0.594918,0.351867,-0.0608856,0.112685,-0.112376,0.339661,0.537065,0.10977,-0.25619,0.177302,-0.231379,0.18484,-0.322217,0.216292,0.0321228,0.0510772,-0.17287,-0.0925158,0.0782369,0.291253,0.325182,-0.0556386,0.44219,0.320385,0.0274571,-0.33029,-0.435933,-0.047185,0.0451722,0.28632,-0.277757
-0.237299,0.0721677,-0.235634,-0.232739,-0.000227992,-0.00939315,-0.206763,0.243003,-0.0735111,0.451551,0.699256,-0.176966,0.108005,-0.106628,0.411781,0.354695,0.159645,-0.337919,0.0497828,-0.33025,0.127448,-0.737801,0.367946,0.0485302,0.0677963,-0.253957,0.325237,0.102959,0.0572906,0.511325,-0.0346903,0.260784,0.336274,0.0244919,-0.0631421,-0.549009,-0.260719,-0.0977563,0.160117,-0.299031
-0.00868832,-0.102077,0.0217357,0.255745,0.239018,-0.157951,-0.300116,-0.282782,-0.200531,-0.129624,0.396664,0.276474,0.00456486,0.438666,0.171857,0.191258,-0.0754103,0.624475,-0.0354719,-0.31905,0.150474,-0.0747928,-0.188414,0.115292,0.116963,-0.124962,-0.209785,-0.12653,0.290185,0.23915,-0.253836,-0.0553178,0.00420451,0.334297,0.16706,-0.610434,-0.121921,-0.148565,-0.233698,-0.148888
-0.330855,-0.125876,0.186796,0.113266,-0.149732,0.115462,-0.364595,-0.168496,0.0327384,0.432011,0.791765,0.0237615,-0.130203,-0.0110387,-0.0393984,0.479349,0.243328,-0.308077,0.0661671,0.117924,0.138876,-0.260805,-0.191978,0.076716,-0.173617,-0.168109,-0.195385,0.0711056,0.0626243,0.273793,-0.23915,0.128628,0.255481,-0.0464851,-0.209447,-0.374935,-0.0794254,0.181651,0.0328158,-0.302565
-0.269042,0.41243,0.0146325,0.219218,-0.239835,0.396689,-0.178025,-0.366411,-0.0651592,0.303811,0.689605,-0.139903,0.078298,0.139459,-0.19128,0.43269,-0.372519,-0.319616,0.181728,0.552811,0.104096,-0.160188,-0.346803,0.150733,0.0752431,0.0666811,-0.282483,-0.301239,0.228366,0.109346,-0.137688,0.170494,0.400785,-0.0213733,-0.178451,-0.172878,-0.00214178,0.313779,0.295222,-0.193047
-0.344904,0.349446,-0.107441,0.102934,0.0181911,0.562061,-0.365729,-0.0447969,0.175187,-0.0205828,0.430122,-0.530486,0.0341051,0.222061,0.0465652,0.246543,-0.0746637,-0.183112,0.197098,0.0186564,0.23563,-0.307274,-0.201736,0.229546,0.166393,-0.136476,-0.0116171,-0.234313,0.371863,-0.46681,0.0572663,0.330371,0.328191,0.161399,0.174579,-0.162121,0.0970776,0.0776813,-0.0480926,-0.275733
-0.338032,0.536388,-0.415945,-0.0469559,-0.590691,0.408398,-0.543339,-0.0160381,-0.128443,0.425063,1.00653,-0.659504,-0.0904322,-0.141478,0.0926724,0.540846,0.0793245,-0.388252,0.0437245,0.000989433,0.345585,-0.574015,-0.167395,0.352803,0.0588284,-0.218095,-0.435828,-0.340597,0.442911,-0.239532,-0.015518,0.431357,0.620307,0.202369,-0.267431,-0.40955,0.0648427,-0.0137261,0.116018,-0.394862
0.00369033,0.420379,-0.502343,0.0163308,-0.0356893,0.317179,-0.732453,-0.259195,0.121965,0.118929,0.804938,-0.818545,0.0389585,0.434137,-0.0271992,0.793641,-0.176273,0.373766,0.148578,-0.367548,-0.0498539,-0.322704,-0.158901,-0.0613358,-0.130689,-0.475542,0.0980057,-0.290565,0.291905,0.274902,-0.161392,0.154734,0.306193,0.5439,0.175192,-0.634338,0.0910341,-0.0490754,-0.295825,-0.327478
-0.291987,0.203578,-0.389252,0.0421192,-0.153362,0.384613,-0.484038,-0.48919,-0.0157583,0.369546,0.569529,-0.181805,-0.26594,0.181834,-0.154823,0.356868,-0.292671,0.148954,0.154535,0.199294,-0.192374,-0.461877,-0.429608,0.213862,-0.0956643,-0.252098,-0.199126,-0.220704,0.0995244,0.20911,-0.195086,0.378667,0.310528,0.150051,0.126496,-0.311704,-0.0543384,0.0140451,-0.352299,-0.155615
0.271771,0.251687,-0.675999,0.046776,0.135148,0.29434,-0.440045,-0.311026,0.334775,0.113028,0.0427856,-0.0977701,-0.148203,-0.246378,-0.00171091,0.176689,-0.353395,-0.273612,0.236436,-0.731153,0.0797637,-0.146189,0.120156,0.210702,0.353044,-0.513527,0.263945,-0.132592,-0.0685132,0.213924,-0.193655,0.483504,0.179073,-0.101967,0.270874,-0.472836,-0.287907,0.164284,-0.163169,-0.131378
0.294764,-0.153646,0.131251,-0.0497537,-0.275335,0.615964,-0.0343734,-0.0877558,0.470183,-0.0809906,0.0279649,-0.381998,-0.568015,0.298023,-0.31764,-0.169827,-0.0303836,0.0701895,0.306596,-0.324633,0.162517,-0.108678,-0.417127,-0.182392,-0.157409,-0.366087,0.567546,0.116453,-0.000683603,-0.0419044,-0.497639,0.00104468,0.0897882,0.203847,-0.163138,-0.261725,0.124901,0.228159,-0.22694,-0.323055
0.256371,-0.219674,-0.187441,0.130434,-0.107406,0.282861,-0.128737,0.0596458,0.00686839,-0.143498,0.448891,-0.08475,-0.191158,0.124922,-0.18578,-0.152754,-0.279186,0.280676,0.159449,-0.345697,-0.350023,-0.452361,-0.364693,0.0439944,0.198844,0.172038,0.0516221,-0.174965,0.0387565,0.302321,-0.380644,0.387712,0.123903,0.307346,0.0559363,-0.163373,-0.0597378,-0.0257037,0.320662,-0.400497
0.358862,0.0842954,-0.0563197,-0.00489061,-0.439531,0.180835,0.229789,-0.0771339,-0.0909537,0.301643,0.200929,-0.453016,-0.253133,-0.114589,-0.260017,0.00522572,-0.097072,-0.0205307,0.322751,-0.0833764,-0.0254233,-0.380738,-0.357556,0.151493,-0.00122599,0.26719,0.274765,0.347596,-0.310126,0.321434,-0.276754,0.195984,0.343136,-0.275041,-0.155019,0.152365,-0.0417766,0.0632165,0.362246,-0.209266
-0.0574402,0.0779721,0.0311148,0.349887,0.00589623,0.249584,0.0613229,-0.129917,-0.184508,-0.429188,-0.450152,-0.140195,-0.324702,-0.0879543,-0.599966,-0.622737,-0.143202,-0.130374,0.123551,0.109754,0.625289,0.111764,-0.32005,0.155611,0.31613,0.312171,-0.00590749,0.0700045,-0.00671422,-0.415022,-0.0602753,-0.134899,0.0427219,-0.511466,0.326167,0.341321,0.0441631,-0.167565,-0.0604232,0.216331
-0.753373,0.0918797,0.00365831,-0.35651,0.146347,0.118383,-0.221967,0.618608,-0.0596829,0.0387838,-0.228338,-0.470744,-0.487066,-0.155452,-0.0926046,0.0437906,0.0529417,-0.548324,0.195056,-0.171139,0.780579,-0.216466,-0.23387,0.219062,0.20184,-0.25231,0.040722,0.0650437,0.206925,-0.533049,-0.00500831,-0.353543,0.153604,-0.348153,0.208817,-0.114979,-0.18424,-0.274469,0.0677526,0.100453
0.0766115,-0.205689,-0.173638,-0.204628,0.166487,0.181162,-0.102005,0.378544,-0.140019,-0.121264,-0.39569,0.0457606,-0.185824,-0.136342,0.0267525,0.0861769,0.21277,-0.0201647,0.144773,0.0815503,-0.111407,0.0544472,-0.0279618,-0.44627,-0.00909339,-0.196679,0.0607135,0.0193202,-0.222754,-0.139495,-0.268729,-0.133107,-0.328806,0.19465,0.128264,-0.512328,-0.144876,-0.0771485,-0.21598,-0.223692
0.36941,-0.187465,-0.00703345,0.0863717,-0.39565,0.0217499,-0.0605369,-0.279048,-0.383118,0.539482,0.736359,-0.259668,0.013572,0.21805,0.470404,0.531483,0.111447,0.0685218,0.152618,0.140392,-0.426207,-0.662991,0.2335,-0.288509,-0.370858,0.176161,-0.368374,-0.0288953,0.320702,0.767333,-0.317886,0.651145,0.406733,0.200404,-0.568298,-0.5648,-0.0440737,0.305307,0.199145,-0.483318
-0.32801,-0.185917,-0.0601401,0.0273371,-0.0947272,0.0200224,-0.348657,-0.051356,-0.254033,0.175111,0.659686,-0.433172,0.110433,0.41184,0.292365,0.461482,0.00576051,-0.116039,0.0352804,-0.16028,-0.15593,-0.209701,-0.0926378,-0.248517,-0.227613,-0.183958,-0.137982,-0.151747,0.177069,0.364728,-0.265458,-0.2114,0.098764,0.418414,-0.147087,-0.721015,0.0658015,0.179427,-0.437881,-0.575003
0.167978,-0.418829,0.35127,-0.0867158,-0.0970985,0.232189,-0.0753193,0.139418,0.157954,-0.0701801,0.343838,-0.506408,0.143475,0.617772,0.155818,0.509569,0.154228,0.760277,-0.00495223,0.0404367,-0.0567127,0.0892211,-0.284617,-0.284008,-0.477761,-0.600562,0.219067,-0.0979469,0.0398441,0.160716,-0.270897,-0.223193,0.00548485,0.821784,-0.0165623,-0.477603,0.361064,0.0503002,-0.608355,-0.441172
0.0559454,0.155678,0.06945,-0.0366629,-0.0144705,0.325008,-0.272381,-0.0430414,0.19097,0.298052,0.539472,-0.0344473,0.086519,0.0558272,-0.136281,0.527514,0.182662,-0.0322833,0.078638,-0.0617376,-0.105487,-0.0442508,-0.271397,-0.0497863,-0.172475,0.0687106,0.0818116,-0.13879,0.141305,0.559864,-0.288336,0.247826,0.242356,0.161019,-0.0335857,-0.277077,0.0052502,0.0717189,-0.103552,-0.382664
-0.153656,0.226034,0.107117,0.187075,-0.169401,0.295056,-0.503935,-0.30407,0.0622714,0.283342,0.601428,-0.355117,0.141118,-0.0706379,-0.237528,0.356578,0.0698231,-0.475626,0.0705611,0.247387,0.27321,-0.133965,-0.386037,-0.128846,0.0157561,-0.150671,-0.288483,-0.459204,0.178153,0.0884814,-0.238788,0.108252,0.208931,0.00579937,-0.210135,-0.20084,0.115536,0.0826014,-0.209869,-0.207027
-0.336666,0.355238,-0.228406,0.296714,-0.25958,0.34481,-0.557447,-0.277643,-0.109569,0.0200012,0.512505,-0.099271,0.0205929,0.196325,-0.131324,0.440305,-0.182011,0.435914,0.0922311,-0.0113914,0.0534842,-0.165966,-0.665562,-0.127607,-0.0581336,0.104661,-0.232518,-0.301538,0.203699,-0.199168,-0.357791,0.00221483,0.180343,0.577911,0.0159233,-0.35152,0.352654,0.0944691,-0.306222,-0.286393
-0.635483,0.472459,0.238468,0.359098,-0.521732,0.634458,-0.266639,-0.126413,-0.0624723,0.0593056,0.690658,-0.295838,0.101413,0.32984,-0.235178,0.475061,-0.0035669,0.256052,0.289506,0.107554,0.3963,-0.167399,-0.866665,-0.0610935,-0.0850096,-0.00180597,0.0685628,-0.035522,0.79364,-0.234995,-0.320579,-0.249685,0.578776,0.401518,0.099875,0.153904,0.614775,0.0224067,-0.267726,-0.189813
-0.360445,0.352459,0.0389348,0.317794,-0.354083,0.508136,-0.340583,-0.211235,0.13901,0.131953,0.641492,-0.503383,0.0865478,0.293761,-0.281359,0.0490965,-0.0541008,-0.0913462,0.18253,0.174459,0.34343,-0.323218,-0.534071,0.0402641,-0.0920206,0.0239604,-0.143904,-0.337078,0.344259,-0.259856,-0.0145224,0.0320308,0.108938,0.111333,-0.0942844,0.116378,0.448456,0.136677,-0.0451226,-0.285273
-0.525004,0.516964,0.293026,0.313429,-0.230569,0.663629,-0.281238,-0.359966,0.169588,0.196698,0.242135,-0.20092,0.249065,0.347923,-0.424824,0.38956,-0.0890355,0.183688,0.220837,-0.0684128,-0.165597,0.0504214,-0.918539,-0.12213,-0.151872,-0.201627,-0.0712796,-0.226766,0.767569,-0.419494,-0.294796,-0.580646,0.365686,0.372032,-0.0988899,-0.206558,0.486982,-0.0421401,-0.490426,-0.265522
0.347075,0.272438,-0.0474982,0.523727,-0.32703,0.577463,0.207635,-0.412374,0.16367,0.507415,-0.0531331,-0.678729,0.270077,0.524136,-0.280742,0.00188724,-0.394378,0.00892571,0.290288,-0.0313432,0.0800279,0.0829374,-0.787957,0.205256,-0.108159,-0.591109,-0.0149091,0.142363,0.484524,-0.634836,-0.374588,0.17531,0.618088,-0.334965,-0.267378,0.0582539,0.522261,0.127116,0.0721477,-0.204914
-0.342728,0.265187,-0.132229,-0.077708,-0.0100719,0.385452,-0.576962,0.434159,-0.0513826,0.373068,0.0468354,-0.245349,0.113309,-0.142406,-0.373106,0.493951,-0.0176574,-0.300945,0.148569,0.078,-0.250847,0.263488,-0.605061,-0.0851115,-0.0151591,-0.297023,0.175827,0.0325909,0.416577,0.181584,-0.0477045,-0.218095,0.0848698,0.178909,0.0522462,-0.190261,0.148815,-0.35044,-0.338214,-0.558339
-0.512329,0.100438,0.0490057,-0.0446148,-0.449386,0.34966,-0.33615,0.311678,-0.316733,0.439993,-0.0268093,-0.0744018,0.288264,-0.0622797,-0.343952,0.432018,-0.14868,-0.355063,0.197061,0.168473,-0.119083,0.0413641,-0.691965,0.0652628,-0.0743822,-0.00179141,-0.0960307,0.0150708,0.335208,-0.205223,-0.143598,-0.312321,0.521566,0.251209,-0.165265,-0.0898069,0.141911,-0.184269,0.327632,-0.580574
-0.109064,0.0143199,0.229701,-0.395336,0.346748,0.143182,-0.109412,0.39065,-0.233562,-0.0492752,-0.157138,-0.227684,-0.172079,-0.126657,-0.348366,-0.0722564,0.0525465,0.186435,0.160944,-0.229358,0.091179,-0.20303,-0.667231,-0.142892,-0.17362,-0.20176,0.26103,0.142803,0.164345,-0.11691,-0.284039,-0.283647,0.375357,0.0345344,0.383566,-0.0208438,0.351549,-0.43973,-0.183544,-0.0770639
-0.298169,0.124976,0.0627601,-0.16391,-0.199073,0.209745,-0.126305,0.30356,-0.197152,0.49116,-0.262614,-0.319466,-0.3834,-0.220791,-0.104818,0.189618,0.260657,-0.29947,0.346294,-0.225687,0.468198,-0.208214,-0.412539,-0.0442428,-0.013881,-0.417592,-0.0331607,0.216011,0.0788209,0.0453288,-0.179657,0.100791,0.431044,-0.00215873,0.0407524,-0.561299,-0.00753589,-0.190821,0.149283,-0.0991833
-0.593733,-0.0127122,-0.238831,-0.202215,0.0910516,0.17928,-0.283985,0.504037,-0.266705,0.0794079,0.086985,0.131999,-0.32373,-0.0694122,0.111024,-0.0364188,0.271604,0.220268,0.217086,-0.0623109,0.341137,-0.346864,-0.226866,-0.00547722,0.0415934,-0.271535,0.107712,0.018064,0.368361,-0.170612,-0.210485,-0.187512,0.434738,0.341965,0.286761,-0.498601,-0.21186,-0.265129,-0.20101,-0.308852
-0.263159,-0.219928,-0.30102,-0.595014,0.0934698,0.0405812,0.0105179,0.468506,-0.112845,0.104053,0.67709,0.0232631,-0.757744,0.0903252,0.692864,0.504186,0.255224,0.17849,0.170117,-0.244244,0.549409,-0.98782,0.285395,-0.164426,-0.0121947,-0.298183,0.168077,0.160721,-0.0267117,0.123244,-0.276392,0.10446,0.0957044,0.43096,0.254542,-1.06512,-0.271084,0.367476,0.0585267,-0.385014
-0.12804,-0.266051,-0.321641,0.187998,-0.240604,0.149907,0.0188816,-0.197267,-0.258524,0.0410533,0.259248,0.240734,-0.141069,0.207213,0.231682,0.169245,-0.205088,0.448062,0.14696,-0.145334,-0.212337,-0.356621,0.0638548,-0.154962,-0.101803,0.410596,-0.227122,0.0322486,-0.00556315,0.234589,-0.423947,-0.318673,0.186839,0.272977,-0.179368,-0.222327,0.0335109,0.464837,-0.0668232,-0.324349
0.529554,-0.27627,-0.288446,0.31253,0.100372,0.24098,-0.169174,-0.461009,0.0622616,0.117447,0.148618,-0.0116565,0.35083,0.505179,-0.00399204,0.494343,-0.539339,0.344805,-0.0710813,-0.118596,-0.839806,0.163123,-0.121661,-0.335601,-0.478942,0.169987,0.00997319,-0.219092,0.00565116,0.52482,-0.33713,0.189953,-0.366044,0.629746,0.0985132,-0.288768,0.126535,0.273063,-0.661717,-0.581231
-0.269133,0.089537,0.0665007,-0.157107,0.0416434,0.227332,-0.33195,-0.0164882,-0.037654,0.285703,0.410734,-0.0363897,0.318744,-0.123144,-0.0712888,0.470301,0.290503,-0.106741,0.000819552,0.145314,-0.218495,-0.0313406,-0.302414,0.0217455,-0.334646,0.21609,0.0975154,-0.20132,0.156257,0.491034,-0.0817658,0.166739,0.436972,0.240512,-0.0452897,0.0422471,0.0836108,0.226372,-0.416446,-0.541539
0.0807892,-0.032802,0.212094,0.0918645,-0.598207,0.282833,-0.143793,-0.17846,0.33003,0.435601,0.144218,-0.630925,0.390171,0.790684,0.0197712,0.957918,0.0028064,0.512898,-0.0686002,-0.118729,-0.73806,0.248945,0.0425653,-0.233701,-0.345692,-0.361437,-0.107233,-0.123549,-0.134827,-0.0738307,-0.310801,0.189211,0.0567336,0.356967,-0.204548,-0.333637,0.343004,-0.15111,-0.329308,-0.502385
0.177675,-0.166769,0.0119201,-0.138627,-0.307828,0.0779578,-0.121199,-0.25315,0.146926,-0.34379,0.594851,-0.152425,0.267906,0.547969,-0.238446,0.30242,0.237631,0.734916,-0.196371,0.0350072,-0.513078,-0.0438041,-0.240753,-0.521654,-0.536489,0.0760788,0.291208,-0.18086,-0.263383,0.224935,-0.0448542,-0.353278,-0.0730407,0.671781,-0.214773,0.235514,0.112266,-0.13286,-0.42189,-0.201272
-0.193537,0.0898608,-0.159571,0.166421,-0.450698,0.084241,0.011598,0.0356728,-0.00164271,0.00252932,0.679707,0.163777,0.107773,0.281066,-0.229829,0.146554,-0.103281,0.375099,-0.113125,0.105122,-0.241921,0.343411,-0.27873,-0.105898,-0.164002,0.139724,0.195414,0.0613843,-0.0164275,0.12081,0.0973035,-0.202768,0.0659127,0.472491,-0.191951,0.0605468,-0.0114197,0.033264,-0.475823,-0.162544
-0.0767927,0.0773104,0.181558,0.297349,-0.330613,0.0690096,0.176307,-0.389408,0.146559,0.0351162,0.308265,0.128492,0.238571,0.237678,-0.385333,-0.0871176,0.163407,0.377185,-0.0646357,0.143591,-0.0135741,0.345498,-0.249809,-0.0431443,-0.219567,0.290109,0.155156,-0.0331366,0.293648,-0.396868,0.144084,-0.0243283,0.0394133,0.338589,-0.0791763,0.300385,0.139072,-0.135112,-0.0462716,-0.334555
-0.352289,0.224261,0.193289,-0.181651,-0.30092,0.104337,-0.0211415,-0.0979892,0.217294,0.014737,0.477671,-0.28293,0.165467,-0.0961287,-0.0212043,-0.0168759,0.337952,-0.731858,-0.0676455,-0.0760346,0.341256,0.0174182,-0.0659461,-0.0306091,-0.040264,-0.118344,0.090802,0.019184,0.0836015,-0.227287,0.0456181,-0.109929,0.13519,-0.0783718,-0.12528,-0.029169,-0.026779,0.155319,0.0228239,-0.332113
-1.01213,0.545298,0.466388,-0.444926,-0.0208845,0.280203,-0.0771073,0.246769,-0.153344,-0.128189,0.0202411,-0.516,-0.0474103,-0.324069,-0.137808,-0.195675,0.223028,-0.638188,0.11282,-0.201712,0.847717,-0.0953317,-0.916681,0.15726,-0.158607,-0.147482,-0.123602,-0.201642,0.427103,-0.750844,0.141883,-0.249612,0.283461,-0.0711354,0.00790965,0.241023,0.217483,-0.00879753,0.0229869,-0.296444
-0.677779,0.436529,0.323566,0.16263,0.0280102,0.345529,-0.0947591,0.264107,-0.287109,0.238244,-0.276105,-0.235521,0.299851,-0.0860676,-0.31582,-0.147045,-0.0849148,-0.412745,0.110815,0.233258,0.224364,0.435317,-0.83071,0.220426,0.160015,0.594177,-0.163203,-0.0515241,0.711289,-0.495464,0.327084,-0.36669,0.376698,0.321286,0.179226,0.113961,0.200165,-0.121125,0.0986653,0.107852
-0.79748,0.494756,0.197338,0.109626,0.0651706,0.215259,-0.106887,0.370509,-0.292061,-0.315197,-0.0106064,0.0828264,-0.0685924,-0.195398,-0.51689,-0.576684,0.0642756,-0.302542,0.0959796,0.171266,0.318883,0.348045,-0.814638,0.267132,0.199365,0.424379,0.140583,0.0131426,0.654687,-0.817076,0.383388,-0.477098,0.220745,0.091057,0.183982,0.169169,0.155135,-0.137967,0.13339,0.0603049
-1.17187,0.390698,0.144132,0.00404198,-0.543643,0.198372,-0.0625377,0.523072,-0.666834,0.0838271,-0.557649,0.373829,0.476531,0.102739,-0.171175,-0.0456393,0.100484,-0.1419,0.102775,0.559215,0.355094,0.522583,-0.600793,0.326289,-0.0131615,0.506107,-0.217493,0.0766469,0.665949,-0.55357,0.104241,-0.620743,0.611239,0.13797,-0.0841068,0.238625,0.0618423,-0.159771,0.470432,0.127273
-1.00974,0.241804,0.0890751,-0.114729,-0.138419,0.216754,-0.188343,0.528457,-0.44084,0.369951,-0.165363,0.159423,0.282364,0.313695,-0.127145,0.145313,0.238848,-0.179303,0.198513,0.217655,0.321692,-0.126974,-0.480343,0.077104,-0.17175,-0.0278856,0.0601665,0.176564,0.567234,-0.0803889,-0.0736798,-0.33625,0.597975,0.386238,-0.202832,-0.449885,0.0491151,-0.126953,0.173857,-0.163897
